  3
  2  2
  26  13
0 0 0 0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.4 2.4
0 0 0 0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.1 1.1
-0.057499999937  1.913055e-006  -0.229  1
-0.056987131848  -0.007203602858  -0.229  1
-0.0557148138  -0.01430715603  -0.229  1
-0.053458318732  -0.021166310879  -0.229  1
-0.05038618633  -0.027700857111  -0.229  1
-0.046519097529  -0.033798382889  -0.229  1
-0.041915542494  -0.039361001647  -0.229  1
-0.03665236227  -0.044304129771  -0.229  1
-0.030810879037  -0.048548271905  -0.229  1
-0.024483546912  -0.052026804548  -0.229  1
-0.017770225122  -0.054685123892  -0.229  1
-0.010776638265  -0.05648108265  -0.229  1
-0.003613105491  -0.057386250716  -0.229  1
0.003607368568  -0.057386611796  -0.229  1
0.010770991856  -0.056482159854  -0.229  1
0.017764758098  -0.054686899876  -0.229  1
0.024478345644  -0.052029251904  -0.229  1
0.030806025662  -0.048551351956  -0.229  1
0.036647933018  -0.044307793761  -0.229  1
0.041911604823  -0.039365191491  -0.229  1
0.04651572722  -0.033803032766  -0.229  1
0.050383501994  -0.02770589992  -0.229  1
0.053455580116  -0.021171631502  -0.229  1
0.055711471804  -0.014312660582  -0.229  1
0.057027716639  -0.007210549061  -0.229  1
0.0575  0  -0.229  1
-0.057499961249  -6.7861588e-005  -0.119  1
-0.057047829316  -0.007273454447  -0.119  1
-0.055690782979  -0.014360771087  -0.119  1
-0.053438845473  -0.021219109236  -0.119  1
-0.050355116676  -0.027747265539  -0.119  1
-0.046488042735  -0.033841137619  -0.119  1
-0.041882187333  -0.039398606414  -0.119  1
-0.036614416597  -0.044334590597  -0.119  1
-0.030771428577  -0.048572871157  -0.119  1
-0.024443561444  -0.05204552481  -0.119  1
-0.017730168561  -0.05469811505  -0.119  1
-0.010737277425  -0.056488177192  -0.119  1
-0.003575360103  -0.057388443746  -0.119  1
0.003643021529  -0.057384191368  -0.119  1
0.010803877559  -0.056475470636  -0.119  1
0.017794648437  -0.054677163846  -0.119  1
0.024504890251  -0.052016654673  -0.119  1
0.030828693737  -0.048536538924  -0.119  1
0.036666725394  -0.044291389587  -0.119  1
0.041928415375  -0.039349153413  -0.119  1
0.046527866023  -0.033786271848  -0.119  1
0.050388730005  -0.027688003546  -0.119  1
0.053462516048  -0.02115584149  -0.119  1
0.055704846805  -0.014294614728  -0.119  1
0.057067028796  -0.007208110253  -0.119  1
0.0575  -2.6081e-008  -0.119  1
-0.079524941035  0.033126988323  0  1
-0.079794778661  0.021369498005  -0  1
-0.070740845794  0.01242995972  -3e-012  1
-0.060655716324  0.004778572673  -1e-011  1
-0.05046460785  -0.002729302449  -2.4e-011  1
-0.040209696213  -0.010152401718  -4.4e-011  1
-0.029601252783  -0.017062194813  -7.2e-011  1
-0.018528940929  -0.023193523078  -1.08e-010  1
-0.006997574966  -0.028421782635  -1.5e-010  1
0.004864611235  -0.032837880762  -1.99e-010  1
0.016962768764  -0.036567463993  -2.52e-010  1
0.029178505694  -0.039889685907  -3.1e-010  1
0.041486431811  -0.04285192118  -3.7e-010  1
0.053863329142  -0.045511784531  -4.31e-010  1
0.066279679841  -0.04798098455  -4.91e-010  1
0.078712610263  -0.050365332827  -5.49e-010  1
0.091148460964  -0.052734396876  -6.03e-010  1
0.10357826707  -0.055134992923  -6.53e-010  1
0.116004677347  -0.057553165036  -6.96e-010  1
0.128422939966  -0.060012441626  -7.32e-010  1
0.140817927261  -0.06258807982  -7.61e-010  1
0.153152266328  -0.065436580806  -7.83e-010  1
0.165502918589  -0.06822124574  -7.97e-010  1
0.177692929178  -0.071623272669  -8.05e-010  1
0.189565456654  -0.07605585096  -8.09e-010  1
0.201106178056  -0.081252170112  -8.09e-010  1
-0.075568637924  0.015533595701  0.24  1
-0.073751655992  0.005336416859  0.24  1
-0.064361666886  -0.001203902909  0.24  1
-0.054223095312  -0.00594774885  0.24  1
-0.044110758366  -0.010873642189  0.24  1
-0.033891018504  -0.015530082888  0.24  1
-0.02348781051  -0.019780085055  0.24  1
-0.012800295991  -0.023234465709  0.24  1
-0.001871152038  -0.025849507645  0.24  1
0.009212232787  -0.027676306115  0.24  1
0.020384617471  -0.028871249852  0.24  1
0.031588626771  -0.029702322584  0.24  1
0.042812427746  -0.030196322841  0.24  1
0.054045583728  -0.03040584257  0.24  1
0.065280261106  -0.030462292065  0.24  1
0.076515112645  -0.03043582441  0.24  1
0.087749904998  -0.030390803983  0.24  1
0.098984790412  -0.030378030194  0.24  1
0.110219670675  -0.030381548227  0.24  1
0.121454507518  -0.030417593305  0.24  1
0.132688530406  -0.030562858039  0.24  1
0.14391651328  -0.03094126797  0.24  1
0.15514502508  -0.031367431828  0.24  1
0.166348956742  -0.032158525015  0.24  1
0.177357792412  -0.034414097471  0.24  1
0.188374256504  -0.036616246213  0.24  1
-0.069584388864  0.00543290258  0.48  1
-0.067174927869  -0.003682525739  0.48  1
-0.057771280121  -0.008454303396  0.48  1
-0.04776742629  -0.011840917853  0.48  1
-0.037739505433  -0.015223009577  0.48  1
-0.02767248322  -0.018468250578  0.48  1
-0.017463185289  -0.021240148441  0.48  1
-0.007082951344  -0.023281126602  0.48  1
0.00342852071  -0.024471431438  0.48  1
0.013997621184  -0.024933823108  0.48  1
0.024574511243  -0.024794927993  0.48  1
0.035141118643  -0.024279289963  0.48  1
0.045687263711  -0.023462325027  0.48  1
0.056209863806  -0.022374917424  0.48  1
0.066715755771  -0.021140314077  0.48  1
0.077212106566  -0.019826177865  0.48  1
0.087706652705  -0.018497964824  0.48  1
0.098204149155  -0.017193318792  0.48  1
0.108704173513  -0.015908614817  0.48  1
0.119207330613  -0.014652433079  0.48  1
0.129723780407  -0.013500847902  0.48  1
0.140258495325  -0.012574195226  0.48  1
0.15080218349  -0.011625530783  0.48  1
0.161352883581  -0.011109539889  0.48  1
0.171913164993  -0.011920818133  0.48  1
0.182454464793  -0.012758459048  0.48  1
-0.066816460403  0.00077594064  0.72  1
-0.063374336449  -0.007710981686  0.72  1
-0.053788037904  -0.012387279816  0.72  1
-0.044023189497  -0.014601638855  0.72  1
-0.034179930293  -0.017260995656  0.72  1
-0.024322445745  -0.019658585567  0.72  1
-0.014359458496  -0.02162335845  0.72  1
-0.004277281797  -0.022830692111  0.72  1
0.005868701894  -0.023263229605  0.72  1
0.016017163572  -0.022963633902  0.72  1
0.026135392385  -0.022102740179  0.72  1
0.036216659905  -0.02089492816  0.72  1
0.046260094168  -0.019403243491  0.72  1
0.056262970589  -0.017660825009  0.72  1
0.066238383403  -0.015767388286  0.72  1
0.076199460768  -0.01380024881  0.72  1
0.086159327947  -0.011827081616  0.72  1
0.09612390435  -0.009877454783  0.72  1
0.106091388912  -0.007943391056  0.72  1
0.116064867064  -0.006040464908  0.72  1
0.126055983908  -0.004226913969  0.72  1
0.136084033571  -0.002654113042  0.72  1
0.146109646602  -0.000990960784  0.72  1
0.156183027133  0.000136907125  0.72  1
0.166352630702  0.000115410044  0.72  1
0.1765  0  0.72  1
-0.054605146857  0.000683553987  0.96  1
-0.051552924986  -0.006565078205  0.96  1
-0.043067942352  -0.010948914903  0.96  1
-0.034568436447  -0.012801795726  0.96  1
-0.025966658814  -0.015086663723  0.96  1
-0.01733757671  -0.017204403125  0.96  1
-0.008631665767  -0.01889355974  0.96  1
0.000178140788  -0.019980775718  0.96  1
0.009047748701  -0.020327897049  0.96  1
0.017919422656  -0.020068919446  0.96  1
0.026762977263  -0.019329403049  0.96  1
